Username;Comment;Time
@ziadffgame6964;review Kiko bang?;1 tahun yang lalu
@erjimaulana6968;Nyindir dgn gaya;1 tahun yang lalu
@WinaldiRydhoKuswara;Maaaa minta kiko;1 tahun yang lalu
@DaffiAlghifari-t6k;Sang kiko satoru pun dirifiu;1 tahun yang lalu
@kurapikawiife;12:28 medi anjg 😂😂😂;1 tahun yang lalu
@unicornrizze2210;Sangat unexpectedi endingnya🤣🤣🤣;1 tahun yang lalu
@Kamiki-Sekai123;Eits bagi 2 🤣🤣🤣;1 tahun yang lalu
@TopGlobalJaehyunNam;bang beli xavi dong bang;1 tahun yang lalu
@Popuri7z;bangke 😂😂😂;1 tahun yang lalu
@arifsaputra3958;Figure Anim dragon ball belom bg😊;1 tahun yang lalu
@beaconchan;Akhir nya bang merdy review es kiko 🗿🗿;1 tahun yang lalu
@MyDyyka;Ahahahaha gojo sama kikooo 😂😂😂😂;1 tahun yang lalu
@maniqgm8218;Di serang cewe pemuja gojo baru tau lu bang😅😅😅😅;1 tahun yang lalu
@ryanisaac6843;11:19 dark bngt sih;1 tahun yang lalu
@Barkah7157;Anjir lah bang malah jadi kiko, sebenernya si gw juga udh agak curiga sama pekejingnya ehk bener aja dah lah;1 tahun yang lalu
@shinsigma505;Fans gojo: bg udh bg😭😭😭;1 tahun yang lalu
@Elyzrax;Es Kiko Dibeli Juga Bang Sempena Hari Gojo Chapter 237😂;1 tahun yang lalu
@muhammadrayyan7287;Bang coba review mainan Ultraman kosong;1 tahun yang lalu
@afikaraffi6562;"Siapa yg fes nya gojo slike
👇
👇
Makasih 2 like nya";1 tahun yang lalu
@Elyzrax;Es Kiko Dibeli Juga Bang Sempena Hari Gojo Chapter 237😂;1 tahun yang lalu
@namira7191;MMANG ANJ--;1 tahun yang lalu
@XiaoYan-o7e;😮😮😮;1 tahun yang lalu
@najlaarkan1372;"Mo bilang aja 
KIKO ENAK TAU 🗿";1 tahun yang lalu
@Gatanprabuna;YANG UDH CURIGA DARI AWAL KALAU UJUNG UJUNGNYA BAKAL ADA KIKO LIKE DONG!;1 tahun yang lalu
@zakariayoga6140;Bukan Gojo harusnya Es Kiko;1 tahun yang lalu
@Yuu0809;"Huh
Dari awal firasat gua gak enak";1 tahun yang lalu
@UBAIDGAMER1;Circlenya kiko;1 tahun yang lalu
@walker5387;Tai lah ending nya;1 tahun yang lalu
@RiyaniRiyani-bj6qk;Bg kiko nya itu maksudnya adegan gojo kebelah😅😅😅;1 tahun yang lalu
@pandaman7229;kereeeenn cooooookkkkkk;1 tahun yang lalu
@scythecountryball9288;"Lebih tepatnya review kiko

Kiko enak tau";1 tahun yang lalu
@Sipeternaktorchic255;Harusnya coba make mie  nissin bang😅;1 tahun yang lalu
@iaquintaardan5222;sumpah parah sih bang aokwoakowkaokwkaowk;1 tahun yang lalu
@miftahulrozak2296;KIKO ENAK TAU;1 tahun yang lalu
@christoper5174;Siapa yang suka es kiko gojo? Yang suka absen dlu;1 tahun yang lalu
@MuhammadHaris-pd5gs;Siuuu;1 tahun yang lalu
@irhamazisalfalaki3978;Duh baru tau harga kiko taun ini sampe 10 juta😢;1 tahun yang lalu
@arifrahman1324;ripiuw bleach dri yg termurah smpe mahal dong bg;1 tahun yang lalu
@BRO_BROKU;mahal 😢;1 tahun yang lalu
@taherarfan2897;inflasi;1 tahun yang lalu
@RahmatMegu;Iya;1 tahun yang lalu
@kendyaulia4218;Kiko baru harga baru...membuat dompet kita kering🗿;1 tahun yang lalu
@mamaddah5220;kira kira harga apple berapanya;1 tahun yang lalu
@CordyCepsC;Ril;1 tahun yang lalu
@ahmadabidfaizin577;Maklum harga 10jt soalnya ini varian rasa tinta cumi purba antartika;1 tahun yang lalu (diedit)
@radittiyariski1477;Lebih besar lebih enak tau;1 tahun yang lalu
@Nrchlsfqh;Kiko enak tau;1 tahun yang lalu
@CelesAcc;Inflasi 😢;1 tahun yang lalu
@Manusya-xy6yh;Kalo gitu mah Mau di BAGI DUA tapi sayang💀🗿;1 tahun yang lalu
@anotheryuki;Bang udah bang kasian 🗿;1 tahun yang lalu
@Corosin;siapa sangka;1 tahun yang lalu
@saptonugroho1185;Kiko jujur kasian;1 tahun yang lalu
@AA-fy3ow;​ @CordyCepsC perasaan dlu masih seribu😢;1 tahun yang lalu (diedit)
@pov66555;Anjjjjj;1 tahun yang lalu
@muhammadromandon8536;Cuman es kiko doang mahal bgt;1 tahun yang lalu
@hdaaqq;Menolak kenyataan;1 tahun yang lalu
@nacung_;Klo ngomong jgn jujur-jujur napa😊;1 tahun yang lalu
@ramdaniahkri;​ @Corosin 😮;1 tahun yang lalu (diedit)
@devino.edizzz;Iy;1 tahun yang lalu
@k4des507;Bang udah banggg;1 tahun yang lalu
@rizky_latengantak;Jirr lahh fak kata gwe teh🤣;1 tahun yang lalu
@RDML_ALDRD;Gara² kakak saya keknya;1 tahun yang lalu
@VHS_L10;plot twis ya ges ya;1 tahun yang lalu
@noviantobp9999;Mahal juga Kikonya 😂🤣;1 tahun yang lalu
@monnn.10_;eits bagi 2;1 tahun yang lalu
@nazaratalarik1745;aduh😂😊;1 tahun yang lalu
@danyprayoga6267;TAKDER;1 tahun yang lalu
@pluviophile_4631;😢;1 tahun yang lalu
@LeonzyZein;Waduh  Mahalbet;1 tahun yang lalu
@nanangprabowo2162;Kiko Enak tau;1 tahun yang lalu
@Yuichro269;Iya 😢;1 tahun yang lalu
@KuroShiroZero;Kiko rasa gojo😂;1 tahun yang lalu
@AhmadRifai-xn3ho;eitsss bagi dua;1 tahun yang lalu
@raditnarendra5119;Bang udah bang;1 tahun yang lalu
@Raze_shun;​ @ahmadabidfaizin577 lah kirain rasa anggur 🗿;1 tahun yang lalu (diedit)
@muhammadfaza8085;"Ye gk kiko
Gojo loh hidup lagi yee";1 tahun yang lalu
@Raze_shun; @muhammadfaza8085  udah ikhlasin aja;1 tahun yang lalu (diedit)
@Raze_shun; @muhammadfaza8085  kalau hidup lagi jadi gk masuk akal nanti;1 tahun yang lalu (diedit)
@yuliani1185;Es kiko dalam nya rasa strawberry;1 tahun yang lalu
@elkhatam;Eitss bagi dua;1 tahun yang lalu
@ginasintiyaa;bang udah bang;1 tahun yang lalu
@ginasintiyaa;bang udah bang;1 tahun yang lalu
@Vxinz7;Wkwk;1 tahun yang lalu
@aranachanelvideolucu;Kurang mirip sih ini figurenya ga realistis, potek dikit ga ngaruh;1 tahun yang lalu
@aranachanelvideolucu;Rasanya rasa kekalahan anjir wkwkwk bukan rasa anggur;1 tahun yang lalu
@AA-dg1bh;Norak;1 tahun yang lalu
@daniarifani3899;Tauah, kiko sekarang harganya Rp 10,000,000.- 😂;1 tahun yang lalu
@M.U.A271;Lah iya. Itu es kiko nya rasa apa ya kok mahal bangettt😢☹️🗿;1 tahun yang lalu
@aranachanelvideolucu; @M.U.A271  Rasa kekalahan;1 tahun yang lalu (diedit)
@Mowwwww07;Kiko premium;1 tahun yang lalu
@_Faimenpakek_P;Itu yg 10 Jt engak ada mainannya Bang? 0:06;1 tahun yang lalu
@K-Remlin;Mengenaskan 😂;1 tahun yang lalu
@Dwipayana530;KIKO Apaan Sihh Es Cream KIKO?;1 tahun yang lalu
@Sen_official_asli;Para koruptor yang menjual kiko;1 tahun yang lalu
@nafisadwikamila5881;​ 11:06;1 tahun yang lalu
@SYA_Xx;kiko yg ini berbeze;1 tahun yang lalu
@magnummild5124;Bang Medy coba lah beli kilo 10jt ×10;1 tahun yang lalu
@ferdyan6881;Absen;1 tahun yang lalu
@thomasslebeww4624;😅;1 tahun yang lalu
@Yaseroline73;"Disini gw cuman mau bilang Gojo itu tidak mati terbelah ya....


















Cuman kebagi dua aja🗿";1 tahun yang lalu
@justinhan1344;Buset kiko 😂;1 tahun yang lalu
@KyBlaze;Dlu perasaan 1rb 😢;1 tahun yang lalu
@Reujin-th2lg;Jujutsu Kaisen : Jujur kasian;1 tahun yang lalu
@OhmaZi-O1-A;"Ga nyangka Gw itu kan Jajanan Favorit Gw dulu.
Btw, Kiko Enak Tau";1 tahun yang lalu
@Harisgaming12345;Kiko yang ku tau cuman beberapa ribu, Ternyata Kiko yang satu ini 10 jt🥲;1 tahun yang lalu
@elshuraaa;kiko skrg naik nya gila²an;1 tahun yang lalu
@maybeits8226;Nangis bgt😢;1 tahun yang lalu
@sedmood7309;Gui;1 tahun yang lalu
@riyanitsth;Hoak;1 tahun yang lalu
@Nothing-tz3xp;Soal nya lagi colab ama jjk:v;1 tahun yang lalu
@Metal_Roaster;Sshhhh anj spoiler🗿;1 tahun yang lalu
@alfandoandrean;Itu kardusnya bikin sendiri;1 tahun yang lalu
@Cecillion_MLBB_Fan;​ @Dwipayana530 itu kiko gojo yg kebelah dua🗿;1 tahun yang lalu (diedit)
@YELZZ-q1i;Padahal gw dulu beli kiko cuma 1000 an lohhh...😥😥 Sekarang udh smpe 10.000.000😥😥;1 tahun yang lalu
@JULLHZ;Kikokk;1 tahun yang lalu
@kokodeven;Sama😅;1 tahun yang lalu
@FYUZ.X;Kepengen😭;1 tahun yang lalu
@Inzzken;Rill;1 tahun yang lalu
@radithyaathar5653;​ @muhammadfaza8085 menolak fakta 😂😂😂;1 tahun yang lalu (diedit)
@muhreyhand9245;kiko enak tau diwarungan bnyak murah, enak lagi;1 tahun yang lalu
@ninabobo1799;Yang sabar bang;1 tahun yang lalu
@itsmekaa2410;Kiko? Mahal tau😢;1 tahun yang lalu
@afrizalg8778;Harga kiko sekarang setara dengan PS 5;1 tahun yang lalu
@Somoene18;"Gojo satoru✘
Kiko satoru✔🗿🗿🗿🗿🗿🗿🗿";1 tahun yang lalu
@BLU3_KLF;Iya yah;1 tahun yang lalu
@Zipe900;orang paling serius;1 tahun yang lalu
@hsccall8924;Mau gimana lagi.gojo sama kiko sekarang susah di bedain. Jadi banyak penipu yang jual gojo tapi isinya kiko;1 tahun yang lalu
@firzanazlamaliha3851;Bang 😢;1 tahun yang lalu
@JUNAA9;HADIIIRRRR;1 tahun yang lalu
@risdarmawan280;Gojo enak tau;1 tahun yang lalu
@ashaaa7195;diem lukh irham😭👎;1 tahun yang lalu
@dikaplayerepep;​ @radittiyariski1477 🗿🗿🗿🗿🗿🗿🗿;1 tahun yang lalu (diedit)
@Manusiahijau24;Mungkin aja di masa depan;1 tahun yang lalu
@Azkaultra;Pasti import Antartika 😰😰;1 tahun yang lalu
@naina1398;Syedihhh;1 tahun yang lalu
@tenia82;😂😂 mahal bet😭🙏;1 tahun yang lalu
@Its_nahlaaa; @kendyaulia4218 membuat dompet menipis…😱👆;1 tahun yang lalu (diedit)
@izukoarachi6732;Aduh bang jangan di ingetin atuh😁;1 tahun yang lalu
@ggbb056;😅😂😂 ,limited edition 😅;1 tahun yang lalu
@jusriizhamahendra3624;Makin lama kiko jadi makin mahal ya;1 tahun yang lalu
@tuahibrahim5896;😢;1 tahun yang lalu
@lindalestari-el5sh;Tapi katanya ess Kiko nya ada ginjal nya loh;1 tahun yang lalu
@Zenoicgaming;Jangan bilang kiko tuh mahal;1 tahun yang lalu
@asepsaipudin3632;Masa;1 tahun yang lalu
@SyafaDewiaml;Kok lu bilang kiko si😢;1 tahun yang lalu
@ChachaCha-v5q;Sabar ya😢;1 tahun yang lalu
@Somebody27442;Ada diskon, harganya dibagi dua 🗿tapi dapetnya nya cuma setengah;1 tahun yang lalu
@Albi-l2t;Tapi Kiko nya hidup;1 tahun yang lalu
@rizkyrizky7382;RiKY;1 tahun yang lalu
@hobitripleF;Kiko nya lebih enak kali🗿;1 tahun yang lalu
@Riski-z6j8c;#DUH #BARU #TAU #HARGA #KIKO #TAUN #INI #SAMPE #10JUTA;1 tahun yang lalu
@Sipalingwibu-q5h;Baru tau gua kiko harga nya 10 jt;1 tahun yang lalu
@S.A.S12760;Aku tau kenapa dapat kiko karena gojo udah mati badannya terbelah 2 seperti kiko;1 tahun yang lalu
@808j8;Sedih;1 tahun yang lalu
@puspafelishandini4948;Mahal banget kiko;11 bulan yang lalu
@arinamanasikana6887;Njir nantangin fans kiko;11 bulan yang lalu
@REAL-m8z;Kepala bapak kau Kiko;11 bulan yang lalu
@RestlessUploader2331;Cuma beli kiko ga ada gunanya abisin 10 juta😭😭😭;11 bulan yang lalu
@VivoSmart-e5f;Kalo gitu mending gak usah bli gojo satoru yg harga 10.000.000;10 bulan yang lalu
@Axchilll;Donat ga ad;10 bulan yang lalu
@xxxyyyzzz99;kiko bukan sembarang kiko emg😂;9 bulan yang lalu
@deibrylalenoh3622;Mantap di dibilang 💀;8 bulan yang lalu
@RozakHermanto;Lu ketinggalan info yang sabar ya😊;8 bulan yang lalu
@kevin_rajasuki;Bukan kek gitu kak dia bercanda sebenarnya gojo udah jadi kiko 🗿;8 bulan yang lalu
@NaufalkenzioAkayla;Mahal banget;8 bulan yang lalu
@Heeyzee;Maksud?;8 bulan yang lalu
@Abizardfs202;Coba dibuka dulu ada kode;7 bulan yang lalu
@lchanel2573;🗿🗿;6 bulan yang lalu
@PLAYER_GAMING-ZXZ;Jan di spil;6 bulan yang lalu
@AzfarTeguh;Gila yang mau beli kiko langsung amandel cok;6 bulan yang lalu
@Can_lee-41;Maklum gojo pernah jadi kiko satoru;4 bulan yang lalu
@Adnan-ec9bv;Ehh kok bisa Ampe 10 JT perasaan kiko harganya cuman  seribu;3 bulan yang lalu
@SariSyahfri;Wkwkwkw gak boleh gitu fans sukuna bukanya sedih malah ngeledek;2 minggu yang lalu
@rendiolan2454;Uejeue;6 hari yang lalu
@amsalamsal4688;Eitss bagi dua 😁;1 tahun yang lalu
@alfaalfi-z7x;Bang bukan gojo tapi kiko;1 tahun yang lalu
@ArthurJirr;Holo Purple;1 tahun yang lalu
@kusumaaz-zahra6382;Bang umboxing figure hatsinemiku😊;1 tahun yang lalu
@anggiriski3443;siapa yang birahi liat tutup popmie ngangkang🙌;1 tahun yang lalu
@SevensGamers;Gojo Yang Udh Jadi Kiko Bilek 🗿;1 tahun yang lalu
@DesiPratiwi-sg3xg;yey akhirnya nemu orang yang uboxing es kiko 🗿 🥰;1 tahun yang lalu
@fitrskurnia1230;Ada versi es ki-;1 tahun yang lalu
@scovelblack;Samengjungyingfeng💌;1 tahun yang lalu
@satisfying_toys;Akhirnya review kiko 🗿;1 tahun yang lalu
@bisaaja123;Ada kiko cuyyyyyyyy😮😮😮😱😱🤩😱😱;1 tahun yang lalu
@Jax_suka_tantrum;ASTAGA ADA KIKO;1 tahun yang lalu
@hiugoreng_111;Kampret lu bangg pacar gue ituu;1 tahun yang lalu
@MeeysaEca;Gua ke inget kiko hehe;1 tahun yang lalu
@ArdiHendrisusilo;Gojo=kiko;1 tahun yang lalu
@bisaaja123;Ada kiko cuyyyy😮😮😮😱😱😱😱;1 tahun yang lalu
@ficonunload;Unboxing es kiko 😭;1 tahun yang lalu
@SRNSonic_somefnfmodsreator;9:07 medy renaldy sus moment🗿;1 tahun yang lalu
@jerichoshiangchannels1090;500 orang pertama memiliki kiko gojo wkwkwkwk😂😂😂😂😂;1 tahun yang lalu
@saigumon2946;Yang jadi kiko gak ada ya bang😂;1 tahun yang lalu
@aqilaputrianjani8374;Tapi udh idup lagi bg😅;1 tahun yang lalu
@DesiPratiwi-sg3xg; @aqilaputrianjani8374  iya 🗿;1 tahun yang lalu (diedit)
@pingwinG3;"​ @aqilaputrianjani8374 lah lu tau infonya dari mana? 

Awas kalau boong";1 tahun yang lalu (diedit)
@marlinamarlina317;Es kiko atau mat* kek among as;1 tahun yang lalu
@aqilaputrianjani8374; @pingwinG3  beneran njir liat aja chapter barunya;1 tahun yang lalu (diedit)
@aqilaputrianjani8374; @marlinamarlina317  mulut anda kasar sekali ya;1 tahun yang lalu (diedit)
@DesiPratiwi-sg3xg; @aqilaputrianjani8374  gw iya iyain aja mah 🗿;1 tahun yang lalu (diedit)
@interstellar7466;​ @aqilaputrianjani8374 berharap bngt lu idup lagi tuh gojoke saturu;1 tahun yang lalu (diedit)
@Diky3112;​ @aqilaputrianjani8374  cepet sembuh yaa😢;1 tahun yang lalu (diedit)
@bagasdfanzil5451;​ @DesiPratiwi-sg3xg baca manga nya  wirr;1 tahun yang lalu (diedit)
@Kazev.;Kalo mau tentang semua chapter ya jangan baca chapter 236 doang bang;1 tahun yang lalu
@StefanusAlre;"Aku bisa menebak isi komen nya
""500 orang yang...""
""Bang review mainan...""
""Yeey es KIKO...""
Dan kali ini aku menebak komen ku sendiri kalau diriku sedang menebak diri sendiri";1 tahun yang lalu
@ofimmm;Es kiko enak tauu;1 tahun yang lalu
@tyasfatman2110;WEDEH KIKO;1 tahun yang lalu
@nursitifiansyah;Bagus sih beli di mana bang;1 tahun yang lalu
@gw-udah-muak;Kiko separuh teratas dong;1 tahun yang lalu
@aldyverseID;Ngakak sumpah yang noodle stopper 🤣🤣🤣;1 tahun yang lalu
@SitiFatimah-cz9jw;Aku wibu jujutsu kaisen;1 tahun yang lalu
@ACENGSTREET;😂jadi gojo saKIKOru;1 tahun yang lalu
@SalehAsgaf;Bang kok mantra pekejing adalah sahabat gak sering digunakan video sebelum nya juga kagak ada;1 tahun yang lalu
@jojofans9yr0;Es kiko 28 ribu sampai 10 juta;1 tahun yang lalu
@No_Name23673;Kiko enak tau😁;1 tahun yang lalu
@NAFSNAFIS;Kiko enak tau;1 tahun yang lalu
@OhmaZi-O1-A;"Kiko- Maksudnya Gw sangat Exited dengan ini Segment Gojo. Semangat terus Bang Medy 👍😄😄😄💪💪💪💪
#slepet
#PackagingAdalahSahabat
#MainanAdalahTeman";1 tahun yang lalu
@AlfairusSurya-dv7gi;"Tiket 1 menit
👇";1 tahun yang lalu
@hyace6758;patah bang bagi 2 biar terlihat realistis;1 tahun yang lalu
@Divankuy9377;:v;1 tahun yang lalu
@oppoa53otoy82;Bang versi Naruto dong bang;1 tahun yang lalu
@al_YTT;Hadir bang;1 tahun yang lalu
@ekoprasetyohendri_r9824;Telat dikit ga ngaruh😂;1 tahun yang lalu
@aliaseja;Gojo awak nya udh terbelahh;1 tahun yang lalu
@ferdinanaditya5214;😂😂;1 tahun yang lalu
@OhmaZi-O1-A; @ferdinanaditya5214  Kenapa Bang;1 tahun yang lalu (diedit)
@oppoa53otoy82;0:44;1 tahun yang lalu
@kurapikawiife;Tumben bgt aku gercep 😂;1 tahun yang lalu
@ekapujiastuti7010;Horeeeeee;1 tahun yang lalu
@Friz_dredwine;Kikoooo enak tau;1 tahun yang lalu
@Lanzzxpytra_;Yang ada gw makan mie nya 1 abad bang karena liatin gojo terus di atas mie🗿🗿🗿🗿;1 tahun yang lalu
@justzimzx49;Lanjutin konten kaya gini banh🔥🔥🔥;1 tahun yang lalu
@Deno332;Pop mie seharga RP200. 000.00;1 tahun yang lalu
@Kai-chahaein;Yowaimon;1 tahun yang lalu
@essyhairul902;Kiiikoo;1 tahun yang lalu
@burakkukun;Ups bagi duaaa;1 tahun yang lalu
@PutuAgusSudarmayasa;Hlo bg medy👋👋👋👋;1 tahun yang lalu
@marifatullohmz8223;GC bgt udh 1,8rb aja yg nonton 😮;1 tahun yang lalu
@RunRun7314;Ko gojo nya ga kebelah 🎉;1 tahun yang lalu
@Alvaro-GXD;Loh bang itu kok gojo nya gak kepisah jangan² kw ya;1 tahun yang lalu
@Itsme_SheySatoru;"Wah unboxing es kik-  eh gojo satoru,seru banget pas nonton abang unboxing es kik-  eh  gojo satoru,kek enak aja gitu soal nya dingin dan bisa di belah dua.









Kok gua sering bilang gojo satoru es kiko sih";1 tahun yang lalu (diedit)
@Haruki.sannnn;"Bang buzzmod daki kapan? Buzzmod nezuko v,demon kapan? Buzzmod hashira suara kapan bang aku lupa namanya? Buzzmod akaza kapan?




Edit: yang nami ekhem ekhem loh bang yang nezuko v,demon juga ekhem ekhem";1 tahun yang lalu (diedit)
@REZACREATORLIVE;"SUKSES ALLAH SWT AMIN YOUTUBE 
MEDY RENALDY";1 tahun yang lalu
@Rev_8Z;1 menit;1 tahun yang lalu
@OP_LUFFY.;Masya Allah bang, mainan GOJO SATORU ini benar benar bagus banget apalagi dari ANIME di jadikan mainan udah pasti gokil banget. Harganya juga udah mahal banget dah, makasih ya bang udah mereview nya semoga bisa di jaga dgn baik y❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤;1 tahun yang lalu
@wayaimo8504;PINJAM DULU SERATUS;1 tahun yang lalu (diedit)
@megumiff_;Bagi 2😁😁;1 tahun yang lalu
@aqilaputrianjani8374;Pliss jangan ngejek gojo dia udh idup lagi jangan panggil dia kiko mohon bantuannya;1 tahun yang lalu
@leprando2138; @aqilaputrianjani8374  kiko;1 tahun yang lalu (diedit)
@paimonsdhmuak; @aqilaputrianjani8374  terima saja kenyataannya;1 tahun yang lalu (diedit)
@Itsme_SheySatoru;​​ @aqilaputrianjani8374 Eh ada es kiko,oh ini Gojo Satoru;1 tahun yang lalu (diedit)
@Cecillion_MLBB_Fan;​ @aqilaputrianjani8374 mati mati aja gojo nya dia kan cuma npc bukan mc 😂😂;1 tahun yang lalu (diedit)
@Itsme_SheySatoru;​ @megumiff_ Bisa kok;1 tahun yang lalu (diedit)
@bagassubagyo5414;Gojo Kiko;1 tahun yang lalu
@cytoppas;review sisa shf jujutus kaisen dong bg, biar complete;1 tahun yang lalu
@MarioJonathanHutabarat;Akhirnya aku bisa menjadi 100 orang pertama yg nonton ini siiiiiiuuuuuuuuuuuuuuuuuuuuu!!!!!!!;1 tahun yang lalu
@Zraxzuu;KW smua itu,yg asli kebelah dua;1 tahun yang lalu
@SarTodi;Telat 13mnt😅;1 tahun yang lalu
@pntara4065;Yg pengen nyubit ginjalnya bang medy sini😂;1 tahun yang lalu
@adi-f8b1d;BOLEHH😊😊;1 tahun yang lalu
@LingggZenin;Sering² bikin dari yg termurah sampai ke termahal kaya gini bang medy;1 tahun yang lalu
@maswaay;KIKO, ENAK TAUUUUUUUUUUUUUUUUU ...;1 tahun yang lalu
@farrelakbarpratama0895;Kak Medy hebat, tau banget yang kita suka !;1 tahun yang lalu
@fannipurba4579;Coba gojo nya belah dua bang;1 tahun yang lalu
@Blueriq07;Oi;1 tahun yang lalu
@ShougonTheSamurai;500 orang pertama yang ingin jadi es kiko;1 tahun yang lalu
@maruf-jx2nu;gasss;1 tahun yang lalu
@XDML11;200;1 tahun yang lalu
@SkyworldCh;Wihh baru 2 menit udah rame;1 tahun yang lalu
@yanfyan3686;AKU PECINTA KIKO;1 tahun yang lalu
@karisahragatunjung2327;What gua orang 500 yg ketingalan tidak;1 tahun yang lalu
@randarakasiwi6804;500 orang pertama yang ingin menjadi  ESKIKO;1 tahun yang lalu
@entisgebot7751;Jadi 500 orang pertama;1 tahun yang lalu
@kafkarahadian4215;Wkwkwkwk;1 tahun yang lalu
@Dutanub;Wkwkkw;1 tahun yang lalu
@Barkah7157;Salam yowaii mo bang;1 tahun yang lalu
@DIZQ22.;500 orang yang sedih lihat gojo buntung;1 tahun yang lalu
@RizkyRamdani-lw3bx;Bang  Medy semoga sehat selalu dan di panjangkan umurnya aminnn;1 tahun yang lalu
@eiji6285;yes ini yang kita mahu;1 tahun yang lalu
@MatthewalleX;HI MEDY;1 tahun yang lalu (diedit)
@najuamandala8329;Pertama bang 😊;1 tahun yang lalu
@Xyonn_7;Let's gooooo;1 tahun yang lalu
@sofimawar4354;1;1 tahun yang lalu
@Tarouuuuuuuu9;Sekiko itu kah?;1 tahun yang lalu
@wildanchannel4677;500 orang pertama;1 tahun yang lalu
@LUxYメEPEP;ᴘᴇʀᴛᴀᴍᴀ🎉🎉🎉🎉;1 tahun yang lalu
@junaartha1456;"Wkwkkwkwkk😂


Es kiko";1 tahun yang lalu
@fikriramadhan6376;Hadir setiap hari bang semoga sehat selalu;1 tahun yang lalu
@TonyJandhut;Bang review Action figure Hinata...;1 tahun yang lalu
@wibugamers5043;500 0rang pertama yang mau makan kiko absen;1 tahun yang lalu
@Ciekepo362;Ak suka kiko ak hadier 🥲☝🏻;1 tahun yang lalu
@rifki3909;Bg Gojo dah jadi kiko;1 tahun yang lalu
@HermanBengkulu777;500 orang pertama yang ingin jadi es kiko;1 tahun yang lalu
@Tam_334;Genchana;1 tahun yang lalu
@niryuki;Kiko? Enak tau 👀;1 tahun yang lalu
@EnongNurhayati-ko3pw;Bg mau beli kiko🗿;1 tahun yang lalu
@AkuBersyukur-e3r;P;1 tahun yang lalu
@FadliMaulana-nr1zq;500 orang pertama 👍;1 tahun yang lalu (diedit)
@Tam_334;Kiko kembali;1 tahun yang lalu
@ULTRA_MILK28;Harusnya ada harga seribu bang kiko kan mulai dari seribu;1 tahun yang lalu
@kaptenay;Jadi kiko ga dia bang 😂;1 tahun yang lalu
@muhammadzulfikar4282;Jadi keinget kiko bang🗿;1 tahun yang lalu
@dzakyhydra4275;"Bang request
 Beli mainan karakter dari anime atack of Titan";1 tahun yang lalu
@IraRahma-yj6jo;🎉❤;1 tahun yang lalu
@haikalfebrian5751;Yg patah kaya es kiko ga ada bang;1 tahun yang lalu
@marveladriyanto077;hahaha;1 tahun yang lalu
@feyvifvr6523;Bang give mainan dong😢 pengen gpp yang murah juga😊;1 tahun yang lalu
@ke_chan6004;upss bagi dua;1 tahun yang lalu
@adityaadityayudhaputra4817;"Gojo terbelahnya mana gan.
Masa yg termurah dan termahal aja";1 tahun yang lalu
@mamur3773;Halo;1 tahun yang lalu
@broh3151;First tod;1 tahun yang lalu
@herasitizahra2786;500 untuk 500;1 tahun yang lalu
@IsaF018;Halo bang 🗿;1 tahun yang lalu
@divaljellek3501;Orang ke 46 nge like😅;1 tahun yang lalu
@z_z81;Halo bang semoga rezekinya LA car terus;1 tahun yang lalu
@dellamawarni3109;Kamu cantik egak bisa sayang diri;1 tahun yang lalu
@MedyRenaldy;Kuotanya mana gan? Masa nonton separo2..;1 tahun yang lalu (diedit)
@ibrahimzarkasi4252;P;1 tahun yang lalu
@rizzsatoru;Bang beli yang versi kiko 🗿;1 tahun yang lalu
@mitaselpia9226;Wih pertama😎😎;1 tahun yang lalu
@Lanzzxpytra_;Kiko gw itu bang😁😁😁😁😁😁😁😁😁😁😁😁😁😁;1 tahun yang lalu
@RizkyRamdani-lw3bx;Pertama bangg;1 tahun yang lalu
@Lxt4youu;Hallo bang;1 tahun yang lalu
@FIKRIICS;500 orang pertama yang ingin menjadi gojo hadirr 🎉;1 tahun yang lalu
@Achantod;gojo dah mati bang😮;1 tahun yang lalu
@ilhamkurniawan_2680;es kiko;1 tahun yang lalu
@aldroogs;pertamax;1 tahun yang lalu
@gilangkurniawan1921;Pertama;1 tahun yang lalu
@Sqwrtyg_;first;1 tahun yang lalu
@salsa.notfound;P;1 tahun yang lalu
@rioriri2639;P;1 tahun yang lalu
@HafizhZhafran;Pertama nih wkwkw;1 tahun yang lalu
@luffytaroslebew3522;Halo bang medy;1 tahun yang lalu
@chelseaaagstn1547;Bang gojo udah jadi kiko tau🥲;1 tahun yang lalu
@reptiliancreaturesproducti8456;Hadirrr bang🎉;1 tahun yang lalu
@adamschannel5637;Yoaimo..;1 tahun yang lalu
@ZainalArifin-s9f;Frist;1 tahun yang lalu
@kusumawijaya8720;Gojo fans bilek: bang udah bg😢;1 tahun yang lalu
@yogaadi3789;500 orang pertama penyuka es kiko gojo satoru☝☝☝;1 tahun yang lalu
@pogbarapi1375;😮;1 tahun yang lalu
@hanaristiana8238;HALO BANGGGGG;1 tahun yang lalu
@HafizhZhafran;Halo;1 tahun yang lalu
@ahmadnaufalmuchayar6176;Aku baru mikir loh mang medy kamu udh upload aj😮;1 tahun yang lalu
@HEHEHEHABRUHHHHHHH;Pertam pin bangg;1 tahun yang lalu
@fadil995;Halo;1 tahun yang lalu
@cimot2008;cimot88 ❤;1 tahun yang lalu
@agungwibowo7569;"""p""";1 tahun yang lalu
