Username;Comment;Time
@Puni_puni14;"Kira² IQ78 pada paham gak yah?
Maksudnya mineral salah satunya logam spt besi,tembaga,emas dll
Kita ekspor mentah murah, kita impor barang jadi spt mobil dll sangat mahal.

Makanya IQ78 kalo liat presiden indo dateng kmna² di sambut meriah jgn heran, jgn salto-salto dan overproud.
Pantesan negara ini sering jadi bahan tertawaan dunia.
Sudah gak heran bagi org luar negri melihat indonesia gampang disuap,overproud,dan gampang dikadali.";20 jam yang lalu
@arsep1311;Indonesia gelap hanya buat anak abah aja gaesss😂. Kemarin 24% kan skr turun 19%;1 hari yang lalu
@abujonal1;Gelap itu otak mereka yg gelap😂😂😂;22 jam yang lalu
@arsep1311;Gak ada untungnya buat anak abah😂;1 hari yang lalu
@arsep1311;Rakyat mana yg kelaparan? Lu lapar?;1 hari yang lalu
@ismadiher151;RAKYAT GAK SALAH PILIH..;1 hari yang lalu
@rudytuanany9778;Indonesia harus menjadi negara maju;1 hari yang lalu
@mahyudinsaleh6710;mantap;1 hari yang lalu
@BruneiBrunei-nb5us;"Kejahatan wiwi ,wowo ,luhut dr sept 2019  hgga hr ini ; jutaan kasus bsr .";1 hari yang lalu
@sudjitodjarkkoni5293;Media meanstream sudah tidak diminati lagi... Katena beritanya begitu begitu saja... Cenderung tidak fair;1 hari yang lalu
@riant_chanel;Alhamdulillah, ga kayak Mulyono ijazah aja ga jelas, suruh nunjukin malah menjarain orang 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;1 hari yang lalu
@fauzi3078;Sederhana tapi bikin anak abah yaman kepanasan;1 hari yang lalu
@basukijoggo8654;Hati2 pk prabowo!!!tetap wspada..;1 hari yang lalu
@teguhsantoso2828;"MANTAP.. PRESIDEN PRABOWO
KAMI RAKYAT SANGAT BANGGA";1 hari yang lalu
@SuperJIPANK;"Prabowo diharapkan bisa membawa investor Hongkong dan Kremlin juga bisa melibatkan Agung sidayu grup sebagai taipan properties yang sudah mapan untuk mengembangkan BATAM untuk menjadi Mesin Ekonomi Baru 
Jadikan BATAM sebagai DUBAI/HONGKONG bersaing sengit dengan Singapura 
BATAM bisa di perlebar Daratannya tanpa Batas seperti halnya expansi Daratan Singapura.";1 hari yang lalu
@akuanakdesa885;Sehat selalu Bapak Presiden, semoga segala urusan Negara dimudahkan Oleh Allah SWT.;1 hari yang lalu
@RadennBrotoseno;Jendral TNI Tak Perlu Di Ragukan Kecintaanya Untuk Ibu Pertiwi❤ Bahkan Dunia❤;1 hari yang lalu
@funandlearningm;Cek kesehatan gratis?, BPJS saja belum jalan, Mau belajar belajar dari Taiwan bagaimana menaganni maslah kesehatan, Punya dubes tapi gak kerja, sebenarnya dubes memiliki peranan penting bagaimana menyerap ilmu untuk memajuan negara sendiri;1 hari yang lalu (diedit)
@aghniabatikfashion6782;Sehat sellu bapk h prabowo persiden yg d cintai rakyat indonesia;1 hari yang lalu
@heningwulandarikadarsih2505;Alhamdulillah tetep yang terbaik untuk Bapak Prabowo Subianto. Sukses selalu untuk kesejahteraan seluruh rakyat Indonesia aamiin yaa robbal alamin 🤲🏻🤲🏻;1 hari yang lalu
@Sendirosmiadi;Sependapat sama Bang Hensa, masyarakat masih berharap ke pak prabowo sebagai presiden. Kami rakyat sangat ingin ada perbaikan di negara ini, kami menunggu pak prabowo buat gebrakan untuk perbaiki nasib kami;1 hari yang lalu
@FathurRosi-q6v;Alhamdulillah,baru enam bulan menjadi presiden sudah mendapatkan kepercayaan DUNIA,😊😊😊😊, SELAMAT YA PAK ATAS KEPERCAYAAN YG DIDAPAT ,,((SMOGA SEHAT SELALU));1 hari yang lalu
@funandlearningm;Masalh di Indonesia selesaikan dulu, negara lain karena mereka ingin focus kerja untuk masyarkatanya;1 hari yang lalu
@rafiahpelawa4517;Masya allah❤❤;1 hari yang lalu
@HadiIlham-h7o;G20 hanya untuk para pemimpin yg memiliki kinerja yg positif.;1 hari yang lalu
@HamlaniAbdullah-h8k;Semoga succes para pemimpin indonesia maju sepanjang masa;1 hari yang lalu
@abidalfarizi5201;Duh SDM jongkok, negara lain lagi ketar ketir dengan tarif trump dan QRIS dan ekonomi kita lg mau di obok obok Amrik ini kau malah sibuk ngurus ijasah jokowi palsu atau asli. 🤣;1 hari yang lalu
@dragilxcom4176;Berita terakhir BYD diganggu ormas... Prioritasnya presiden dimana sih? mau undang investor tapi ormas preman gk kunjung diberantas, kemendagri gk ada suara atau gebrakannya. Jg korupsi berjamaah di birokrasi dan aparat gak ada solusi apapun. Jgn ngimpi2 aja yg masih jauh, belek nutupin mata diberesin dulu.;1 hari yang lalu
@TheFitsan;masih sakit hati ya;22 jam yang lalu
@mypetora;"Sebagai perbandingan, setidaknya saya masih bisa segera bertemu dokter spesialis dengan BPJS di Indonesia. 

Di Canada, saat sakit flu.. untuk ketemu dokter umum saja, baru dapat antrian dua minggu kemudian. Keburu sembuh atau yang lainnya. 

Jadi bersyukurlah dengan BPJS. Sangat membantu, bahkan untuk penyakit2 berat.";21 jam yang lalu
@aghniabatikfashion6782;@darahnkri1173  ammmiiinn ya allah;20 jam yang lalu
@hotbeat7228; @FathurRosi-q6v  kepercayaan dunia apa toh? Survey kompas kepuasan publik 100 hari Prabowo menjabat koq nyambung kepercayaan dunia.. 🤦;21 jam yang lalu
@FathurRosi-q6v;Lah buktinya Skrang terpilih menjadi pemimpin G20 juga,bagi kaum awam kayak saya itu sangat keren​ @hotbeat7228 ;20 jam yang lalu
@FathurRosi-q6v;​ @hotbeat7228 kompas toh kayak gitu 😊;20 jam yang lalu
@HadiIlham-h7o;Bagaimana dgn ke 10 pemimpin lain seperti perdana menteri Australia, presiden Rusia & yg lainya.ini seperti akal akal Reuter.;1 hari yang lalu
@alirosheno9473;Tetep aja di bilang presiden omon omon sama warga RT 16 dan RT 24 😂;1 hari yang lalu
@yosidaktalo3988;Pintar dong. Berani dong. Ini Membanggakan;1 hari yang lalu
@Ningrat-k3u;Sehat selalu bapak presiden🇮🇩💚💚💚💚💚💚;1 hari yang lalu
@tuantakuromkummis7716;Di era prabowo saya krisis keuangan 😁😁😁. Lahan pekerjaan berkurang;1 hari yang lalu
@95wandijokerJoker;Kren presidinku sehat selalu;1 hari yang lalu
@IndodefenceID;pak presiden gak usah ladenin kaum 16% dan 23% sampai 2029 mereka akan sakit hati terus;1 hari yang lalu
@Alimuddin77-ou4wu;Semoga prabowo sukses juga mensejahterakan seluruh Rakyat Indonesia;1 hari yang lalu
@trikhade6033;Bangga;1 hari yang lalu
@SaNN2210;Walaupun di negara sendiri  di bilang omon² oleh rakyat sendiri tapi beliau tetap fokus kerja😊;1 hari yang lalu
@desyrahayu;Ini sangat luar biasa;1 hari yang lalu
@desyrahayu;Indonesia 1🇮🇩;1 hari yang lalu
@PaulBangun;"PRESIDEN PRABOWO ADALAH PRESIDEN TERBAIK YG PERNAH ADA DI INDONESIA.
GOD BLESS MR PRESIDENT👃👃👃";1 hari yang lalu
@aularindi5679;❤❤❤❤❤pak prabowo;1 hari yang lalu
@bossmuda779-x8o;Congratulations bpk❤❤❤;1 hari yang lalu
@hanasidabutar1850;Selamat untuk presiden Republik Indonesia bapak;1 hari yang lalu
@Ningrat-k3u;akal akal gimana?;1 hari yang lalu
@HadiIlham-h7o;@Ningrat-k3u.bagaimana tdk bila yg tertera hanya 10 lalu yg 10nya mau dikemanakan.;1 hari yang lalu
@arsep1311;Rusia china itu kan negra tertutup, gmn reuter mu survey. Australia perdana menteri memang tdk sepopuler prabowo.;1 hari yang lalu
@HadiIlham-h7o;@arsep1311   populer seperti apa yg dimaksud;23 jam yang lalu
@arsep1311; @HadiIlham-h7o  lah lu gak faham arti popuer di berita ini ? Populer artiny banyak yg membicarakan, dikenal dunia. Lihat saja 6 bln prabowo jd presiden sudah berkunjung ke banyak negara, kepala negara lain jg dtg ke Indonesia membicarakan bisnis dan kerjasama dr jepang, malaysia, turki, vitenam dtg ke Indonesia. Prabowo berhasil dtgkan investasi ratusan Triliun dr luar negeri. Prabowo dapat poin persetujuan 81% ittu dari mana? Yaitu survey dari rakyat Indonesia yg percaya dg dia. Lu tau metode survey kan🤣;23 jam yang lalu
@HadiIlham-h7o;@arsep1311  maaf 1000 maaf, saya melihat & memperhatikan kinerja.bagi saya Prabowo kurang respon & pola pikir yg lamban selama 6 bln ini,tdk satupun yg sdh terealisasi.;23 jam yang lalu
@arsep1311;@HadiIlham-h7o  wkw ya lu aja yg lamban dlm mengikuti kinerja pemerintahan kok nyalahin pemerintah. 🤣;23 jam yang lalu
@HadiIlham-h7o;@arsep1311  bukan menyalahkan , namun seperti itu faktanya.mau sampai kapan...?;23 jam yang lalu
@FathurRosi-q6v;BIARIN AJA 😊;1 hari yang lalu
@Santoso-x2y;Biarin mereka warga masih stress;1 hari yang lalu
@EkoWinaryo-s1s;Karena ,, angin ngak punya ktp ,, 😂😂😂;1 hari yang lalu
@RafaDaniel-i6y;sakit hati karena nyungsep 😂😂😂;23 jam yang lalu
@BruneiBrunei-nb5us;Mafia;1 hari yang lalu
@arsep1311;Ya lu ikut transmigrasi aja bro klo emank butuh kerja;1 hari yang lalu
@tuantakuromkummis7716;@arsep1311  transmigrasi di solo 😁😁;23 jam yang lalu
@RafaDaniel-i6y;komen yg sangat saya sukai, cerdas❤❤❤;23 jam yang lalu
@JokoPurnomo-m4y;Justru banyak yg masuk RSJ 😂😂😂;22 jam yang lalu
@dragilxcom4176;Sedang sibuk kerjakan apa ya?;1 hari yang lalu
@arsep1311;Yg benci Prabowo itu hya 19% dan itu anak abah😂;1 hari yang lalu
@jokosandal2059;Pembencinya agen asing itu;23 jam yang lalu
@FathurRosi-q6v;Alhamdulillah banget 😊;21 jam yang lalu
@HartonoNdrokilo;👍👍👍;1 hari yang lalu
@GaluhPakuan-e2w;Kalau melihat skill masih dibawah korsel… untung saja pelatih pintar memasang formasi… keren coach nova;10 hari yang lalu
@berbagiituindah4409;Indonesia masih lemah dalam hal duwel;11 hari yang lalu
@Bianglala_Kehidupan87;"Korea selatan lebih hebat cara bermainnya...Aliran serangan begitu deras dibangun dan ciamik demikian pula defendernya...Hanya faktor keberuntungan tak berpihak kepada korsel...""Timnas asuhan coach Nova ""BURUK"" cara mainnya mirip sekumpulan taman kanak - kanak belajar bermain bola""..";11 hari yang lalu
@prawirajavaaltsaqib4038;Indonesia u17 must win again😢;12 hari yang lalu
@Vheeees;90 + 7 = 100 😂 jdi inget bahrain😂;13 hari yang lalu
@TopanPanter;Beruntung TDK selamanya... Semoga skil n cara main indo kita semakin bagus. Fisik makin trjaga;13 hari yang lalu
@PutraPrass-hc2wt;Loyo👎;13 hari yang lalu
@DickyLamongan;Di piaLa Asia dan piaLa dunia timnas senior dan timnas muda u 23 .u22 dan timnas keLompok umur u16 u 17 u 19 u 20;13 hari yang lalu
@DickyLamongan;Lawan timnas sekarang di Piala Asia adalah jepang Iran Australia Korea selatan Arab Saudi Iraq kalok di piala dunia negara negara eropa dan Brazil Argentina Amerika latin Amerika Selatan itu Lawan timnas indonesia;13 hari yang lalu
@mak8818;Kalah di hujat, menang di hujat. Otak tempe;2 minggu yang lalu
@vanessalorenz9737;Jos;2 minggu yang lalu
@Sunyoto-gq1ky;Untuk tendangan pinalti ngambil ancang-ancangnya terlalu dekat shingga dapat di baca sama kiper, masak pelatih nggak faham.;2 minggu yang lalu
@jawswatulingascephas9136;Jujur saja lihat tayangan ulang ini meski tidak full hanya higlight saja pemain kita yang di latih coach Nova Arianto masih kurang dari harapan banyak kesalahan dari tim asuhannya ini yang terlihat dari statistik dimana penguasaan bola dan strategi permainan masih unggul Korea Selatan, penguasaan bola yang sering terlepas umpan-umpan yang masih dari target kaki tim U17 Indonesia seperti dari kaki ke kaki tim U17 Indonesia masih sangat kurang menguasai bola sering mantul dan lepas dari kawalan tim kita, sedang bola sering lepas dari kaki tim U17 Garuda Muda Indonesia, jujur kemenangan kali ini hanya terjadi dari kesalahan pemain U17 KorSel dimana saat bola tendangan yang spekulasi dari Fandi Ahmad nomor pungung 11 dan kena pantulan kaki Matthew Bakker yang tak sengaja mengenai salah satu pemain bertahan Korea Selatan benomor punggung 5, maka wasit memberikan pluit Penalti bagi Tim Indonesia, lalu tendanga 12 pass tersebut di eksekusi oleh Defandra dan bola yang diancang-ancang kaki ditempat dan tergerak kesebelah kiri gawang Korea Selatan kebaca kiper lawan namun bola lepas dari dekapan kiper Korea Selatan, dan langsung di sambar oleh Defandra dan membuahkan Goal, jika dilihat dari hasil permainan ini bahwa seluruh dominasi permainan total dikuasai Tim Korea Selatan U17 karena jelas penguasaan Bola tentu Korea Selatan hampir menguasai permainan, Tim U17 Garuda Muda Indonesia perlu di asa kembali dan evaluasi agar kesalahan kesalahan U17 Tim Indonesia yang di latih Coach Nova untuk tidak memalukan saat bermain di lapangan kembali melawan Tim-Tim kuat di lapan besar selanjutnya, Support Tim U17 GRUDA MUDA dan Coach Nova agar mengevaluasi kembali latihan untuk lebih sempurna agar menahan bola dari kaki-ke kaki harus lengket jangan lepas mengawal bola, speedpun masih belum bisa mengalahkan pemain Korea Selatan jujur Speed kita sangat jauh kecepatannya, latihan boleh gaya meliter namun perhatikan bukan paha otot yang besar juga yang menang speed namun kaki dan kelincahan yang terlatih dan kuat gerakan centrifugal atau keseimbangan grafitasi yang menawanlah dan unggul dalam kecepatan dimana antara kecepatan dan volume badan, kelenturan harus diperhatikan untuk bergerak dengan gesit, itu dapat dilihat pemain Korea Selatan dan Tim Jepang bisa menjadi ukuran untuk dilewati;2 minggu yang lalu
@rusmo166;Korsel lagi apes..,itulah sepak bola.;2 minggu yang lalu
@berkahmandiri-s7c;no 9 ngak bagus;2 minggu yang lalu
@PiterFlorasta;Lanjutkan Nyong Flores Rasta (FLORASTA);2 minggu yang lalu
@RicoSapsena;Trus terang,jika msh ada yg bilang Indonesia menang Krn keberuntungan,itu artinya org tsb org gila..emangnya kalian pikir Indonesia itu TDK bagus main bola?? Bukan cuma negara Korea saja yg bagus dijaman skrg ini,,paham kalian ya;2 minggu yang lalu
@zulfahmiaqib6624;Bnyak peluang korea ga bisa gol, nasib indonesia bisa menang;2 minggu yang lalu
@PokokeJoko;kelemahan indo dari dulu itu saat di depan gawang, saat menembak ke gawang saya nilai belum terlatih, beda dengan pemain2 eropa. Kalau ini di perbaiki, semoga indo sangat maju;2 minggu yang lalu
@FajarRiyadi-h8g;"Kalau boleh ijin saya rangkumkan pertandingan yang sama sama kita lihat: 
1. Timnas Korsel secara individu maupun secara tim, lebih baik daripada timnas 17thn Indonesia. 
2. Walau kalah secara teknis dan fisik, Timnas Indonesia bermain dengan semangat tinggi dan berjuang tanpa lelah. Sehingga Timnas Korsel tidak dapat memanfaat berbagai peluang yang mereka ciptakan.  
3. Dari segala kekurangan dan kelebihan Timnas Indonesia, strategi yang diterapkan oleh Coach & Manager Nova untuk mengandalkan pertahanan dan serangan balik terbukti tepat dan menghasilkan 3 poin. 
 MAJU TERUS....";2 minggu yang lalu (diedit)
@anwarsaifollah378;smngat dn berjuang terus anak2 muda harapan bangsa ,kalian adalh pahlawan d bidang olah raga ,krna kalian berjuang demi bngsa dan negara indonesia ,,,smangat garuda muda kuu 💪💪💪 ❤❤;2 minggu yang lalu
@bastianabu8222;Lolos walaupun hanya jadi tim penghibur tetalp lebih baik daripda tidak lolos pildun u17.~;2 minggu yang lalu
@slametslamet9971;Wasit perlu ditiru wasit lainnya;2 minggu yang lalu
@DickyLamongan;"Timnas indonesia juara piaLa dunia kelompok umur dan senior
Suatu pencapaian yg tidak bisa belum pernah korea selatan capai";2 minggu yang lalu
@homenlumenta4293;Bah ini sih namanya babak belur😢😢😢;2 minggu yang lalu
@ahmadisiagian6179;"Masih kurang di segi penguasaan bola,keluar dari tekanan,
Untuk bertahan cukup bagus
PR nya penguasaan bola dan penempatan posisi saat rekan pegang bola..";2 minggu yang lalu
@rianto8876;"penyakit kronis pemain depan indonesia local termasuk timnas U17 seperti dlm match ini...IQ nya jongkok..fast thinknya minus ...ketika tinggal man to man dg goalkeeper......seharusnya jadi goal ....dg bodo nya dia ambil lurus., diadu bola ...makanya pemain indonesia susah majunya..
mngkn bisa catatan nova...utk mencari striker yg mempunyai fast think dan , body balance yg tinggi  dan masukkan bangku cadangakan mirza yg sering gagal berebut bola terlalu lowclass berkali2 gagal amankan bola  ..terllau tarkam";2 minggu yang lalu (diedit)
@Balaisholawat;sebenarnya hanya pura2 bodo ni tim indonesia;2 minggu yang lalu
@MamasNgapak;nggak munafik jika dilihat keseluruhan permainan indo vs korsel ini. indonesia masih kalah penguasaan bola. tapi bukan pemain bertahan. jika tak ada finalty bisa dipastikan hanya 0 0 . intinya kemajuan timnas u17 pesat.diatas rata² tim asean;2 minggu yang lalu
@InstanRamen;Jujur kita main defense, sebener nya cukup beruntung Korea keliatan punya banyak kesempatan bagus buat nyetak gol, kebetulan aja kiper nya ok bgt ini. Ga bisa di pungkiri Korea di sini lebih banyak punya kesempatan nyetak Gol dari pada timnas kita. Tau kita main defense sampai punya chance buat nyetak gol, tapi serangan mereka bener2 bagus, sama kita sih kalau Body terus kita kecil bgt 😭 but lets prove kalau badan kecil tetep bisa menang;2 minggu yang lalu
@user-qg8lh8uu9d;Main GK sebagai tim lebih ke individu...mending ditarik saja/ diganti🇮🇩;2 minggu yang lalu
@RasmaRasma-c5k;Sepi penonton, nampaknya menang dewi fortuna, jarang dapat bola garuda muda;2 minggu yang lalu (diedit)
@abon5155;❤💪🤩💪❤️🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩;2 minggu yang lalu
@JojoCell-v5j;Korea banyak kesempatan cetak goal malah ga berhasil 😅 Indonesia hanya sekali sekali malah bisa goal 1😅;2 minggu yang lalu
@syamsulancu7298;Jumpa sekali lagi dengan Korlsel, indonesia akan di bikin sate.😂😂;2 minggu yang lalu
@SyahrulAnwar-k8y;Sayang banget mirza peluang emas tidak bisa berbuah goal 😢;2 minggu yang lalu
@AdityaPyg;u17 spanyol 💀;2 minggu yang lalu
@TriaAzka-jg1if;Kiper dan tiang gawang, sangat berjasa dalam kemenangan ini.;2 minggu yang lalu
@azizz1215;Permainan seperti iti kok bisa mensngyaaa;2 minggu yang lalu
@ArRahmanAkram;Korsel gk tahu klok wasit nya cina medan;2 minggu yang lalu
@SuryaPernang-g2w;kloipun dia menang  hanya rejkinya kop kita lihat segi teknik kau di bawa korya;2 minggu yang lalu
@aleawidyantoro2020;Kurang kerja keras bagai mana coba pemain timnas di bombardir tapi bisa di tahan.....jgn Lo bilang menang Krn keberuntungan dasar pea loh;2 minggu yang lalu
@Hendi-ye9nl;GX perlu main cantik yang penting menang...jangan kaya Abang ono😂;2 minggu yang lalu
@HengkyHengky-kf1qq;Yg tidak mendukung kemenangan u 17 karna TDK bisa berbuat apa 2 kita prihatin sama yg tak suka😅😅😅;2 minggu yang lalu
@gusto3551;Mantap semangat timnas u 17 goodjob;2 minggu yang lalu
@yamgun;Yang diingat bertahun tahun dari hasil pertandingan adalah ....MENANG...dan Pemenang. Titik.;2 minggu yang lalu
@rudiriyadh4247;Indonesia boleh kalah fisik dan  stamina tapi kita punya mental lebih dari korsel. Congratulation Indonesia ❤❤❤🎉🎉🎉;2 minggu yang lalu
@ImambuhariMuslim;Masya Allah semangat anak muda ,ada yang takbiran juga😍❤️‍🔥;2 minggu yang lalu
@omramly2505;Indonesia harus juara bwrtahan dalam piala dunia;2 minggu yang lalu
@omramly2505;Timnas indonesia harus kuat dalam pertahankan piala dunia 226,;2 minggu yang lalu
@senudin0156;Ini awal main grup,JD lebih hati2,buktinya,,,main,ke 2,3...lebih berani...;2 minggu yang lalu
@danigunners9506;Andai aku jadi pemain bola,, aku sangat suka membuat asis dari dulu ketika main di kmpung;2 minggu yang lalu
@dipamaulana;Dokter sepakbolanya dr korea era sty;2 minggu yang lalu
@setiyadinugroho4886;Super sekali bisa mengalahkan Korea, kalian sungguh membanggakan, pemain asli Indonesia luar biasa...🎉;2 minggu yang lalu
@yanekakk4007;Algajani banyak blunder;2 minggu yang lalu
@kangdedennasrudin2081;Ga ada bagus2nya beda kelas tp menang 😇😇😇🤣🤣🤣 faktor beruntung..;2 minggu yang lalu
@AnangKocing;Jauh bngt kualitas pernainanya..wlaupun timnas mnang tpinlhat gys prmainanya bjin kcewa di  bkin stebgh lpangn;2 minggu yang lalu
@iks3781;Menang karena keberuntungan. 😂. Jelas dari Skill, Fisik, mental jauh dengan Korsel. Hanya beruntung itu Indonesia.;2 minggu yang lalu
@famhbs4981;Amazing❤❤❤;2 minggu yang lalu
@RatnohadiHadi;Strategi team kitanbagus...;2 minggu yang lalu
@IrwanSyahputra-o9w;"Semoga IndONEsia akan hadir disetiap saat 
Sukses selalu buat indONEsia 🤲☝️💪";2 minggu yang lalu
@ZeechZeechMirr;Dengan kondisi postur tubuh kecil, memang pemain timnas harus andalkan kecepatan dan kelincahan, jangan ambil resiko di lini pertahanan dengan bodyball;2 minggu yang lalu
@tanurwijaya7684;Wah!..ini sih menang mujur nih..;2 minggu yang lalu
@Sablonbugisbone;Hoki itu seperti main lotre, ini sepak bola butuh kerja keras tim... Buktix juara full 9 poin. Semangat garuda muda.;2 minggu yang lalu
@maniq7636;"Buat saya Timnas Indonesia kalah atau menang selama para pemainnya lokal asli indonesia saya sangat bangga
Apalagi menang I LOVE TIMNAS U17";2 minggu yang lalu
@4N4LUAM;Paling suka gw klo umur 17 yg main,,mau kalah mau menang,,tetap semangat dan mental nya gak turun.;2 minggu yang lalu (diedit)
@Gusmadsenori;indonesia jos gandos;2 minggu yang lalu
@MERINTISUSAHADARINOL;"Walaupun di anggp menang hoki gpp ..
Asal tau aja hoki gk akan datang gt aja jika tdk di barengi usaha ...apa ia indonesia akan menxng jika pmainya gk ada usaha ...apa kh hoki itu akan datang .?";2 minggu yang lalu
@idnas_1763;"Mirza main bodok bodok dribling 1 vs 1 aja gk bisa, suka jatuh jatuh sendiri, nnti nda di kasih main merengut di cadangan di kasih main begitu mainya

Penonton bebas komen, biar mental jadi maki maki2 aja, klo di puji ke enakan malah merasa hebat nnti";2 minggu yang lalu
@idnas_1763;Mirza bodok harusnya gol 2 kosong;2 minggu yang lalu
@jackjone7449;Alhamdulillah.. Menang;2 minggu yang lalu
@RoytitoTitoroyboy;Para ilusioner lanjut sudgesti uforia danlanjutkan uforia.;2 minggu yang lalu
@kumbokarno9526;kalau  tidak ada pemain titipan pasti bagus;2 minggu yang lalu
@WawanSuanda-i1l;Main parkir bus dan hoki itu yg pantas buat timnas u17;2 minggu yang lalu
@WawanSuanda-i1l;Timnas menang karena hoki;2 minggu yang lalu
@super_yono747;Pas dilihat lgi. Menang bukan dari kwalitas Skill tpi berkat Doa Rakyat Indonesia dan Ridho Allah m;2 minggu yang lalu
@ketutsukrisna3962;Jauh klas korea dg indonesia faktor nasib indonesia bisa menang 1_0;2 minggu yang lalu
@AdipatiMagetan;"Jd ingat kata2 embah kita dulu,,, "" Wong pinter kalah karo wong bejo""!! Silahkn di nilai dr pertandingan ini 😂";2 minggu yang lalu
@husnensyahmedi9827;Indra Syafri bgus,TPI sllu bermafia lokal,,,selamat untuk timnas u17 nofarrr;2 minggu yang lalu
@rumahborneoindonesia4592;Keren Indonesia.. bikin Korea prustasi dengan pertahanan nya.. hasil akhirnya kita menang 3 poin. Luar biasa.. lulus pildun yg penting bos q.. 🎉🎉🎉❤;2 minggu yang lalu
@InfoGtoi;Mainan apa si bang ?;2 minggu yang lalu
@abdisyam699;Secara kualitas indonesia kalah permainan,TPI menang hoky;2 minggu yang lalu
@VegaSurya-qu5nw;"Ini keren pelatih kelas afc. Nova arianto
Kebanyakan pelatih dari indonesia masih kelas AFF😊";2 minggu yang lalu
@ansyarh5747;Sudah bagus permainan dan mental anak2 Indonesia dari yg dulu2 tp rezekinya memang menang.... Tpi memang perlu ditingkatkan krn permainan korsel jauh sih;2 minggu yang lalu
@DgfDggi;Kalau menang hanya faktor keberuntungan,dari skill, postur badan semua ketinggalan.;2 minggu yang lalu
@abdinurkhayat7080;4:25 ketololan yg hakiki😂😂😂;2 minggu yang lalu
@rudians447;Mirza no 9..tdk cocok jd strwker..;2 minggu yang lalu
@safrinosimbolon3019;Kesal kali kipernya Korea 😅;2 minggu yang lalu
@igedetrisilapramayoga7050;Indonesia italia 11.12 pertahanan grendel;2 minggu yang lalu
@aprianthodemmapali8095;Korea Selatan harusnya bisa belajar dari Shin Yae Yong, mereka di bombardir 90 menit oleh Jerman di piala dunia lalu lalu, namun mereka masih bisa menang atas Jerman.;2 minggu yang lalu (diedit)
@reanby24CC;SALAM BUAT PELATIH KECEPATAN DAN TAKTIK HARUS DI TINGKATKAN;2 minggu yang lalu
@masuQis;jos;2 minggu yang lalu
@andiadryan6155;Permainan korsel kelihatan memang lebih baik, Indonesia tdk bisa berharap banyak kerna masih bergantung kepada keberuntungan;2 minggu yang lalu
@TriaAzka-jg1if;"Reaksi dia kayak, ""Itu kiper datang darimana?""🤡";2 minggu yang lalu
@FF-jm7fk;Lawan korsel kita harus sadar diri kita gak mungkin bermain terbuka menyerang.. korea masih di atas kita.. secara teknik dan skill.. bertahan yg bagus manfaatkan serangan balik.. dan akhirnya bisa menang walau lewat titik putih tetap itu sebuah kemenangan penting.. turnamen seperti ini  jgn terlalu mikir main cantik.. bla bla bla yg di cari itu kemenangan.. selamat adik adik atas kemenangan atas korsel yg sangat berarti..;2 minggu yang lalu
@SulaimanSahabudin;SKILL INDIVIDU GARUDA 17 OK. TINGGAL KEKOMPAKAN.BODY MUFING DAN PISIK INDIVIDU BLM OK. SETIAP ADU SPEED GARUDA KALAH DARI KOREA 17.;2 minggu yang lalu
@Ahym123-n12;striker u 17 belum masukin gol;2 minggu yang lalu
@supleyer;Perlu di asah lagi pasing kurang dan untuk pemain satu lawan satu sepertinya masih di bawah standart tapi bangga untuk timnas muda terus berproses tetap jadi pemain bola Indonesia jangan jadi jadi artis bola Indonesia;2 minggu yang lalu
@ghinakhoirunisa3799;ini rcti ok;2 minggu yang lalu
@SusantiHandayani-co2rn;Kita main bertahan plus serangan balik woy. Bukan hanya jadi batang kayu. Semua itu butuh effort, double power. Jangan remehkan anak2/adek2 kita ini. Mereka luar biasa.;2 minggu yang lalu
@cahkediriv8564;ginseng vs ketela;2 minggu yang lalu
@JalanKeselamatan109;"Hebat dan salut untuk kiper indonesia.!!
Luar biasa.!!😊";2 minggu yang lalu
@heriantowibowo7032;Bodoh amat dengan permainan cantik, total football atau parkir bus. Yang penting menang! di sepak bola gak ada poin untuk tim yang main cantik;2 minggu yang lalu
@Suenprisuenpri-k2w;Yang pentingain menang dan cetak goal nggak perlu banyak gaya;2 minggu yang lalu
@arifnugraha86;I m not buzzer, sy jujur aja ngliat. Klian jg lihat. Passing ok, tenang, fisik ok.. Tp msh sring blunder, kyk kikuk... Itu kbtulan korsel ngremehin, jd 70% serius korselnya, tp korsel emang kena batunya.. Ktika lengah kbobolan, hrga dri mreka runtuh dgn prtahanan indonesia yg walo blum rapat, tp dibantu kbruntungan. Klo lu pndukung stia, jgn trlalu naif ini tim sdh hebat, blum lah... Tp utk ukuran asean, king lah lmyn.. Lu jujur, timnas butuh perbaikan. Pasti.. Hrs sring pede lah. Demi kbaikan jg. Overall smoga timnas u 17 masuk final pildun😊;2 minggu yang lalu
@margaretaentmusic4888;BEST;2 minggu yang lalu
@maz_day;Mirza mentalnya di perbaiki lagi;2 minggu yang lalu
@mamansuchyar3447;Walaupun gol sepertinya berbau keberuntungan, tapi toh permainannya cukup bagus, ayo garuda muda berlatih terus, terbanglah setinggi mungkin..👍👍👍;2 minggu yang lalu
