@keneketodaily;wow kata yang itu tambah dikit dapat mobil, atau tambah dikit bisa beli rumah wakaka;6 hari yang lalu
@HRD_;00:33 damm🗿;6 hari yang lalu
@muqsithjinada4568;apakah 10 tahun kedepan jd artefak unik 😆;6 hari yang lalu
@hodmasadepan6331;Udah coba buat mobilegend belum? Hahaha;6 hari yang lalu
@argon1345;"Ultra speck ❎
Ultra Design ✅";6 hari yang lalu
@Handyman2004;Hp iPhone sekarang ada saingan hp Huawei minggir lu iPhone 😂;6 hari yang lalu
@Neonus_randompersenus;Ga worth it buat pemakaian sehari² soalnya ga akan tahan lama karna penyakit hp fold yang engselnya cepet rusak kalo sering di gerakin;6 hari yang lalu
@Ridwan-in6wz;Yang pura x si bagus banget;6 hari yang lalu
@Immanueleris;Masih ngeri ama hp fold/flip.. durability layarnya itu loh.. untuk saya yg make hp 4 tahun lebih masih gk yakin layar fold bisa tahan 4-5 tahun..;6 hari yang lalu
@Jumadi-uj4bm;Aamiin kebeli;6 hari yang lalu
@Maomeme0;Hama;6 hari yang lalu
@Wdyhi;STOP JUDOL;6 hari yang lalu
@jochanel8103;Ini yg di belah organnya di kamboja kaburrr yok bisaaa;5 hari yang lalu
@fitriaizzatihariyadi7745;Ampas;5 hari yang lalu
@Andy-tp9nv;bilang sama Vivo X fold+ saya sudah pakai sejak 2022 aman saja engselnya, ni bukan scamsung.;6 hari yang lalu (diedit)
@natsudragneel57;Huawei pembikin hp lipat terbaik cuman syg gak ada gms di hp2nya terbaru...😅😅😅;6 hari yang lalu
@QuicksterMax;Kalo urusan chipset china masih kalah sama USA ya?;6 hari yang lalu (diedit)
@mokochanel3558;Akhirnya yang di tunggu-tunggu Gadgetin review HUAWEI Mate XT;6 hari yang lalu (diedit)
@GungKrisna12;Calon HP idaman koko-koko yang jadi bos perusahaan;6 hari yang lalu
@okisanjaya241;Tim yg ga nonton tapi beli 🗿;6 hari yang lalu
@h3ranger;Outside of China, no 5G, Total DealBreaker 🤪🫥;6 hari yang lalu
@KudetGaming-v2w;"0:33
Minggir lu miskin
(Ucap seseorang yg beli 3 hp lipat 3 sekaligus) 😂";6 hari yang lalu
@Matchachiiiii;16/1T 😮;6 hari yang lalu
@chupapih;7:10 gue tebak pasti brand Jambu 😂;6 hari yang lalu
@bagustedjo9221;Seharga X-max bekas;6 hari yang lalu
@mukti_26;Tim beli doang,nonton kagak hadir 🎉🎉🎉;6 hari yang lalu
@Farisss11;Bisa sombong² hapenya sama kaya hapenya speed 😂;6 hari yang lalu
@ivanandhika;Tukar tambah sama nokia E90 communicator bisa?😂;6 hari yang lalu
@ryan.rsudar7962;Warna & kecanggihan ironman;6 hari yang lalu
@rudywahyudi9877;Semoga kesampean memiliki hp flagship;6 hari yang lalu
@AbdulMajid-jz2tk;Teknologi cina memang luarbiasyahhh;6 hari yang lalu
@AhmadHaryono77;Kalo diberi akan terima dengan  tulus hati 😂;6 hari yang lalu
@ariskurniawan6506;Huawei memang smartphone terbaik apalagi dengan kirin nya, tapi saya harus pindah brand karena ga ada gms nya.... 😭;6 hari yang lalu
@Yuka._;ishowspeed sampe beli 3 wkwkwk;6 hari yang lalu
@onlywdek;BUSEDDD;6 hari yang lalu
@ahmadimronelfaqhir2713;Iphone aja dibuat dicina, 😂😂 tesla juga dibuat dicina;6 hari yang lalu
@yongkysiaw6597;Dari segi performa masih jauh tapi utk performa sehari2 mid range skrg saja sudah lebih dari cukup so yes buat pny n pake sehari2 gk ada masalah.;6 hari yang lalu
@shirufin5928;​ @ahmadimronelfaqhir2713  Chipset IPhone di buat sama TSMC di taiwan om, kalau di rakitnya baru di cina;6 hari yang lalu
@idtda4834;Iphone dengan chipnya itu,di desain oleh iphone, di produksi oleh TSMC taiwan, dan hpnya di rakit oleh FAXCONN  di china, dan taiwan. Faxconn yg merakit produk sony,lenovo,xiaomi,hmd,motorola,google,tosiba huawei dan masih banyak lainnya;5 hari yang lalu
@QuicksterMax;Kalo sama Snapdragon;5 hari yang lalu
@shirufin5928; @QuicksterMax  sama qualcomm snapdragon jauh juga;5 hari yang lalu
@theidanz6368;Bkn kalah donk mgkin msh tertinggal tapi gue yakin pasti bakal segera menyusul ☺😊😊😁;5 hari yang lalu
@idtda4834; @QuicksterMax  sama2 lisensi arm. Hampir 80% chips smartphone itu,rata2 lisensi dari arm;5 hari yang lalu
@ibrahimfarhanparinduri1276;​ @ahmadimronelfaqhir2713 dibuat doang, standar produksinya pasti beda. Nah yang dicari standar produksinya sama layanan lainnya.🤣;5 hari yang lalu
@muhmad6969;Setuju untuk itu sekarang......!!! Klu dilihat2 pengalaman kayanya nunggu waktu aja sih...;5 hari yang lalu
@lexxxx2;现在还不如，但中国的光刻机马上就要突破了，很快中国的芯片全产业链都会追上来。不要忘了，这个世界上，华人是最擅长造芯片的。;5 hari yang lalu
@alesa2;tim yg cuma liat aja udah seneng banget;6 hari yang lalu
@Kejuwijen23;Mending n-max tech😂;6 hari yang lalu
@imil6798;Sekarang skip, nunggu beberapa tahun kedepan, semoga turun jadi 4-7 jutaan😊;6 hari yang lalu
@hobbyrider4364;Baru liat di IG udh muncul aja di YouTube 🤣🤣;6 hari yang lalu
@MrPedas-jq3nl;"""Aja""   tpi yg  lebih dibanggain yag pake BOBA, mw lipat 10 punn ,😅😅😅😅😅😅";6 hari yang lalu
@jagoanapl4968;Makasih 1rb like nya;6 hari yang lalu
@wizzykun2538;DIJUAL GINJAL;6 hari yang lalu
@johncarter5758;gaada google services dan chipset medioker, 50 juta itu terasa overprice.;6 hari yang lalu
@Ottertiles;"""Minggir lu miskin"" 💀";6 hari yang lalu
@yaditanakmamaabah1656;50jt ye , awet juga kah hp lipet ini ? 💥😈🗿🚀;6 hari yang lalu
@khayyeen;telat 30 menit aja uda 18k  yang nonton;6 hari yang lalu
@AT-fv2cg;Dengan harga 50 juta tapi layar lipatnya mudah rusak, rasanya tidak worth it.;6 hari yang lalu
@sandyputra6739;Wah HP yang dipegang oleh ISS saat berkunjung ke tirai bambu😅😂;6 hari yang lalu
@sitialfiyah4443;User redmi note 8 menangis denger harganya 😢;6 hari yang lalu
@Luhut55;TT Redmi 6A bang!;6 hari yang lalu
@kazuma-kun9657;Takut ketuker sama buku panduan klo lipet 3;6 hari yang lalu
@liv4576;"itu kan disponsori oleh iShowSpeed

emang negara china diem diem tapi AMAZING TEKNOLOGI CUY";6 hari yang lalu (diedit)
@FERNANDOPUTRAPRIANDANA;Bukanya 80 an juta ya?;6 hari yang lalu
@notezxn1117;Judulnya lebayyy;6 hari yang lalu
@Yatuzumaki;Harga segitu lebih baik beli motor ataupun mobil seken.. Alhamdulillah slalu bersyukur masih pake hp vivo Y36 yg 3jtaan...yg pnting masih bisa main sosmed.. Belilah apapun sesuai dgn kebutuhan bukan krna gengsi yg ujung2nya bisa bikin lapar😅;6 hari yang lalu
@Jumadi-uj4bm;Lah sama,,   gua juga😂;6 hari yang lalu
@KuntauAjja;Boleh tuhh... tapi nambahnya 49.900.000 wwkwkwkwkwk;6 hari yang lalu
@RahmanMursalin;Orang kaya nggk mikir ke situ;6 hari yang lalu
@slowlivingindonesia2024;"tim nonton doang beli kagak; beli hp 5 tahunan sekali, dan beli hp seken flagship 3 tahun kmrn ngumpul!";6 hari yang lalu
@pikpeter2400;Udah nabung buat beli ni hp. Kurang dikit lagi ya sekitar 49jt lagi. Bisa lah 20thn lagi kebeli. Doakan ya;6 hari yang lalu
@milchanalhusyan6622;semenjak rilis jadi hp impian...semoga bisa kebeli....;6 hari yang lalu
@ilvaldoiqbal5273;Bg unboxing/review Infinix note 50 pro plus 5G bg;6 hari yang lalu
@kikioktasuryapratama5628;Ok vid.. gw beli.. nunggu sigra gw laku..😁;6 hari yang lalu
@SetijadiRahardjo;guah mah nunggu HP lipat 5 hajah dah 😅;6 hari yang lalu
@cilcil01;Aku ada 5k ini 😅😅;6 hari yang lalu
@emanuelcahya1376;Murah juga harganya;6 hari yang lalu
@andreasyahrul69;TIM YANG LANGSUNG BELI;6 hari yang lalu
@rizkysenja4964;ini baru namanya inovasi, ga cuma gimmick nambah tombol shutter di sisi hape;6 hari yang lalu
@yusdikarizkiana9625;Mau bang 1 buat istri 😅😅😅;6 hari yang lalu
@rokajisu;Ga heran Huawei di banned di US sana secara inovasinya gila bikin Apple ketar-ketir;6 hari yang lalu
@anangmaarif9169;jos;6 hari yang lalu
@xdrayony2467;Saran dong, xiomi ped 7pro atau huawei ped 12X? 🙏;6 hari yang lalu
@yogajuliarso7090;Yang udah beli di China bilek 🥺;6 hari yang lalu
@ingsunafandi5096;Mode merakyat : satu layar 😂;6 hari yang lalu
@ReisaT.S1004;Nda co2k Utk Ank Geming dkit2 Banting hp klau klh Match/ Klh saat push rank 😑😑;6 hari yang lalu
@mohammadyusuf1625;Huawei selalu bikin hape inovatif. Masih teringat Huawei bikin hape dengan 3 kamera belakang, di saat semua hape merasa cukup dengan 2 kamera.;6 hari yang lalu
@akbarlamuri9106;Cuma bisa nonton doang beli ngak mampu 😅;6 hari yang lalu
@dinox-lab9563;buset 3.5mm;6 hari yang lalu
@AhmadLuthfiProfile;Langsung beli iPhone;6 hari yang lalu
@aliganz4139;Lagi otw buat beli;6 hari yang lalu
@alfareyhan6746;🙋🏻🙋🏻;6 hari yang lalu
@TheReds.;Gasss 💨💨💨;6 hari yang lalu
@ManganTempe16;beli j5 prime maksud lu?;6 hari yang lalu
@bennycreator;Beli j2 prime;6 hari yang lalu
@mikejeger696;Hadir;6 hari yang lalu
@gerdjaegar;Gw langsung otw beli KOPI KAPAL AIR;6 hari yang lalu
@Jumadi-uj4bm;Huawei yang esia ngoceh?? Emang masih ada?;6 hari yang lalu
@Nanachi010;🙂;6 hari yang lalu
@mohamadf.2804;Kapal apinya;6 hari yang lalu
@pratamafaa;😂 kita tdk sama bro;6 hari yang lalu
@Kaka-bs6cy;Like nya😂;6 hari yang lalu
@_ikimas;Aamiinin dulu aja😅;6 hari yang lalu
@izharyudankamufti;Aku;6 hari yang lalu
@andrimuhardi.3649;Hadirr;6 hari yang lalu
@andreasyahrul69;Pada syirik semua 😭😂😂;6 hari yang lalu
@KimMaulny;Beli dong xixixi;6 hari yang lalu
@swan96413;Otw beli 3 biji;6 hari yang lalu
@alimentarychanelz3176;Langsung belibur ke kamp boja;6 hari yang lalu (diedit)
@aspyo5640;Lgsg otw MIMPI;6 hari yang lalu
@ryolinee;Skip😂;6 hari yang lalu
@armandoafi4511;Belik cilok depan alfa 5k 🗿👍🏿;6 hari yang lalu
@AdrianMichael32;Langsung beli kapal api 🔥;6 hari yang lalu
@khairilanwarchannel5914;Langsung beli samsung a16;6 hari yang lalu
@sugiatnoyatno4756;Taik☝️😹;6 hari yang lalu
@lucky264157;Gad;6 hari yang lalu
@ezaezagon4592;Santai santai minggir lu miskin 😂;6 hari yang lalu
@XT.17;😂;6 hari yang lalu
@myusufsupriadi2579;Gasssss;6 hari yang lalu
@atoheryanto392;kelas bang;6 hari yang lalu
@bayumustanir1211;Ada yg jual j2 prime ss lengkap gak nih di sni😅 TT Ama Sony Ericsson K610 jugak boleh.;6 hari yang lalu
@putraleon1038;Langsung beli Infinix bang 🤭🤭;6 hari yang lalu
@syifa25228;Sama broooo mauuu ke store;6 hari yang lalu
@talkvlog4184;ngeriiii langsung beli gk tuh;6 hari yang lalu
@JohnSaurus-r6h;aku langsung beli bakso 😆;6 hari yang lalu
@neurotoxic_id;Beli kopi kapal api kan bang? 😂;6 hari yang lalu
@adol7776;Saya beli iphone atau samsung lah;6 hari yang lalu
@jefrysetiawan432;Hadirr😂;6 hari yang lalu
@pratammafn4484;mending ditabung buat beli tanah atau sawah🤣;6 hari yang lalu
@this-is-vidd1656;"Beli dong..
Beli kuota buat liat bang dapit 😂";6 hari yang lalu
@JackieBukanChan;Gw lagi di xinjiang di official store nya huawei lg PO barang nya udah sold out.;6 hari yang lalu
@ALMAHYRA-r3z;MINGGIR LUE MISQUEEEEN;6 hari yang lalu
@Askhar_Theking;Lagi otw ni tempat seluler hp,,biasa manjain mata,tapi kagak beli😂;6 hari yang lalu
@novanlonely.;darimana duitnya;6 hari yang lalu
@mochkholili7315;Jagan khawtir Siap Beli,kata Mas Dafid Cuma Harga 50 juta Aja;6 hari yang lalu
@Hype_games;Aamiin;6 hari yang lalu
@XChange-xi9zy;"Langsung ke beli lah.
Ginjal ada 2, jual 1 masih ketutup.
Sebelahnya..";5 hari yang lalu
@taufiqafga4773;beli kopi si gas;5 hari yang lalu
@zrinis;Hadir 🙂‍↕️;5 hari yang lalu
@OZAY_Obrien;250Like berati 50juta x 250 : ........;5 hari yang lalu
@YukiKenji-z2e;Beli kuota;5 hari yang lalu
@spicyowl3348;Berangkat!!!!! Batuk uang kredit motor;5 hari yang lalu
@menluqman;Langsung beli.. Nasi padang 😂;5 hari yang lalu
@gedebaguspp8285;Langsung beli nasi padang;5 hari yang lalu
@GallangLinggaMegantara;Duitnya dari mana;5 hari yang lalu
@GallangLinggaMegantara;Gas ayo umroh;5 hari yang lalu
@gundulpacul6248;Otw ngopi;5 hari yang lalu
@akbarirawan4462;Yg murah za😂😂😂​ @AhmadLuthfiProfile ;5 hari yang lalu
@SasukeUchiha77377;Akuu🤏;5 hari yang lalu
@secretr8108;👅👅👅;5 hari yang lalu
@AKluress;Gw😂;5 hari yang lalu
@fenorizkyvilando2421;BELI KUOTA BUAT NONTON VIDEO INI😅;5 hari yang lalu
@zetiawanz8082;lagi toko nya;5 hari yang lalu
@mhnchannel9828;Beli hikmahnya;5 hari yang lalu
@cheonsagataee8317;Otw beli kuota;5 hari yang lalu
@podcastIND-w7h;Langsung gass 😎;5 hari yang lalu
@edyyy-t3g;enk bgt omongan orng berduit😢;5 hari yang lalu
@videogadogado5648;Ndiasmu beli;5 hari yang lalu
@xRick666;Beli;5 hari yang lalu
@ggboy4573;Iya bg saya langsung beli. Beli kacang biar asik nonton review nya;5 hari yang lalu
@Random_shorts305;🏂;5 hari yang lalu
@yutub_hfn;Gas;5 hari yang lalu
@suryaaghani;Gw udah PO bang;5 hari yang lalu
@cheeko_ix;Otw lang beli 9 biji;5 hari yang lalu
@Rivaldiak;beli KAPAL API SPECIAL MIX;5 hari yang lalu
@YOUKNOWlMHERE;POCO X7 pro;5 hari yang lalu
@skullerst;Otw ngab;5 hari yang lalu
@yusupmaulana84;Tim yang beli doang, nonton kagak ☝️;5 hari yang lalu
@approduction682;Langsung gas beli nasi;5 hari yang lalu
@alifyaw;ini lagi cek saldo;5 hari yang lalu
@SestaCorporations;Jiwa miskinku bergetarrrrrrr;5 hari yang lalu
@AbdurRahman-d1v9e;Gw baru beli tadi , emang gila ni hp;5 hari yang lalu
@SestaCorporations; @AbdurRahman-d1v9e  emang udah ada sekenan nya bg di jatinegara ?;5 hari yang lalu
@TambakAbahDorang;Otw jual tanah dlu om😅😂😂;5 hari yang lalu
@Adsnyt13;Munggu depan;5 hari yang lalu
@korumo2554;Langsung beli 2;5 hari yang lalu
@abelthamahogra;tau aja lu bang kalo gua lagi otw beli hp ini;5 hari yang lalu
@ahmadahyabilhaq;Gw☝️;5 hari yang lalu
@Theonlykevinkane;Langsung gas sih harga nya gak mahal amat juga bang wkwk;5 hari yang lalu
@goriorio712;Gw lg di toko hp bang,lgi milih warna,mau beli 2;5 hari yang lalu
@syarifnawawikasyafani5541;Lagi di jalan nih mau belii ...iya beli gorengan;5 hari yang lalu
@riswantriatmaja;Beli indomie topping nasi 🥲;5 hari yang lalu
@apriltampil;jangan bohong dosaa;5 hari yang lalu
@royyanachmad6599;Beli somay;5 hari yang lalu
@Kadal_Ijo_V1.0;"status pengiriman : ""sedang dikemas""";5 hari yang lalu
@ferzaflame;Boleh ga beli 3 sekaligus?  Klo ga boleh ga jadi nih 🗿;5 hari yang lalu
@495football;✋✋;5 hari yang lalu
@eddyr9535;langsung beli poco x7 pro;5 hari yang lalu
@Bebbop777;🙌🙌🙌;5 hari yang lalu
@jupiterhacklife7403;Gak udah sok kaya bro...urusin ibu bapa lor yg masih miskin...mkn aja masih minta2 warga;5 hari yang lalu
@NiizarAF;Lg order;5 hari yang lalu
@jenn-td7yl;Beli nokia 😂;5 hari yang lalu
@Ahsan_jrr;BELI KUOTA BUAT NONTON;5 hari yang lalu
@sajidzein4684;SIAPALAH SAYA?;5 hari yang lalu
@hadiyan9534;Langsung beli kopi kapal api biar sadar.;5 hari yang lalu
@kholitasuryani;Beli nokia N gage..;5 hari yang lalu
@Rhrd_28;😊;5 hari yang lalu
@Duck_Sinema;Langsung skip;5 hari yang lalu
@usnajem;RIL CUY (beli kerupuk sih);5 hari yang lalu
@afukyudianto5993;💀🤣;5 hari yang lalu
@aldochaser8462;Lagi otw beli cilok 🙋🏻‍♂️;5 hari yang lalu
@rayzarry9916;Otw;5 hari yang lalu
@bagassetyoaji5736;Beli kerupuk buat nonton gadget in;5 hari yang lalu
@adesomplak8546;gw beli redmi note 5 pro aja udah alhamdulillah banget 😂;5 hari yang lalu
@RendyTio-lf4di;gua lah😎;5 hari yang lalu
@GagalFokus;Lagi macet di jalan jadi putar balik 😢;5 hari yang lalu
@achmadrijal3730;gua udah beli tadi;5 hari yang lalu
@bintangholmes4313;Lesssgooo;5 hari yang lalu
@muhammadmaulidiahya9921;beli chiki;5 hari yang lalu
@AhmadDannu-rh1md;Langsung cod di Facebook 😅;5 hari yang lalu
@GABUTers-b7w;Tambahin dikit dapet mobil😂;5 hari yang lalu
@MDSA_ASSYAQOFIAH;Bicit ah;5 hari yang lalu
@visualiaaa;beli kopi kapal api nya kawan kawan;5 hari yang lalu
@Yungajiyuk;jual beras dulu ni;5 hari yang lalu
@eskaarmensyah7168;Da kebeli sempak baru😂😂;5 hari yang lalu
@-kangmanceng;Otw beli dua satu buat istri😊;5 hari yang lalu
@caticature007;​ @AhmadLuthfiProfile pake iphone pasti LGBT;5 hari yang lalu
@amirsidik673;Beli lah jual ginjal dulu 😂😂😂;5 hari yang lalu
@Rentalmobilpontianakesqiu;Sdh beli s25 ultra - flip 6 12 512gb tapi blm dibuka plastiknya mau dijual 14jt aja masih garansi 1th sama sdh beli z fold 3 doang sih ini.;5 hari yang lalu
@2046_Messages;Beli kuota;5 hari yang lalu
@KhoirulAnwar_99;Sultan.. 👏🏻;5 hari yang lalu
@aminrais-v6f;Beli somay maksudnya dia itu😂;5 hari yang lalu
@gatriag.rochmano4801;Langsung beli;5 hari yang lalu
@EDHIMRZ21;Langsung beli Redmi A5 🗿;5 hari yang lalu
@EDHIMRZ21;Langsung beli redmi A5 🗿;5 hari yang lalu
@cenkalamsyah6922;🙋‍♂️;5 hari yang lalu
@Vino5758_;Gw udh Pre-Order 2 biji;5 hari yang lalu
@NewAlterEgo;Gw langsung gas otw beli es teh manis cup harga 3k 😂😂😂;5 hari yang lalu
@edyjati2682;Hadirr;5 hari yang lalu
@KuliSarjana;☝☝☝;5 hari yang lalu
@jeffrikyunogarasi7035;Yakin ?;5 hari yang lalu
@Ismiimakarisma;Beli teh jumbo;5 hari yang lalu
@MOTIVATORSANZZ;Beli poco 🗿;5 hari yang lalu
@Anomalus21;Gw tuh 😂 beli casingnya doang;5 hari yang lalu
@matondangmargana3033;Amin;5 hari yang lalu
@Armie99;Haluu;5 hari yang lalu
@FBIbiden25322;Mau beliin ?;5 hari yang lalu
@fitraramadhan4297;Dari mana duitnya;5 hari yang lalu
@Rekyyyyy;langsung beli mie ayam;5 hari yang lalu
@AnggerWahyuP;beli j2 prime gas aku;5 hari yang lalu
@rezz_suka_mewing;otw beli kopi kapal api;5 hari yang lalu
@alfinjasjus2439;Tungguin bg, gw mau jemur nasi basi dlu yak;5 hari yang lalu
@iyosaha;tam tim tam tim;5 hari yang lalu
@Ramadhan-k8u;In sha Allah;5 hari yang lalu
@SyahrulRamadhan_JR;saya langsung beli REDMI 4A;5 hari yang lalu
@maspepen1480;Otw beli telor;5 hari yang lalu
@jimihen96;Otw Beli mie ayam bang;5 hari yang lalu
@Lastwall;Bang bahas hp merk baru dari eropa INOI;5 hari yang lalu
@danihadiansyah4529;Langsung auto beli di alam mimpi😂;5 hari yang lalu
@HakAsasi-p5i;Hadir;5 hari yang lalu
@kingsiluman_official;Lagi otw ngayal;5 hari yang lalu
@NamlOfficial-jx6os;Langsung pantengin x7pro yg lagi abis stock 😅;5 hari yang lalu
@alfatih5159;Baru Rp.5.000 terkumpul. Semangat cari sisanya 😂;5 hari yang lalu
@STLE1988;Ampun suhu;5 hari yang lalu
@Daffarockyy;Lu kerja apa si bg;5 hari yang lalu
@antoniusgunawan3203;Aku gak jadi beli;5 hari yang lalu
@nizarnzr4112;Mahal😢;5 hari yang lalu
@cevgan17;beli langsung 3 😂;5 hari yang lalu
@leklekstepen5758;beli iphone ajee;5 hari yang lalu
@NafsiNafsi-pe4re;Otw;5 hari yang lalu
@Macanngn;Hp bakal rare item ni😁 kolektor senyum senang;5 hari yang lalu
@jinkoplak;Otw beli buat mbak art di rumah;5 hari yang lalu
@alhamzah578;Saya Mau juga beli.. Dmn itu?;5 hari yang lalu
@Dani84_inst;Udh bang, udh pesen 100 unit dalam mimpi tapi 😂;5 hari yang lalu
@ahmadhidayat92;lagi nunggu case nya;5 hari yang lalu
@JejakARDANA;Mending lu tidur, besok mulung;5 hari yang lalu
@priatamvan2438;Insyaallah klo Infinix hot 30 gue jd d beli...saya beli hp ini...😅;5 hari yang lalu
@pipirkolonda;🗿;5 hari yang lalu
@zainulanam2151;Aku;5 hari yang lalu
@gggaming-ww9lh;mungkin kalo dah kerjaa;5 hari yang lalu
@TaufikRamadhan-ue4lh;like dulu aja. mudah2an bisa beli Iphone 16 promax;5 hari yang lalu
@BunchOfDonkeys;Mari kirim uang ke china;5 hari yang lalu
@MARKICOB9;lagi co di toko oren;5 hari yang lalu
@wishBless;Gua sih tim geleng pala;5 hari yang lalu
@Rasepiro;Bengek gw njir ​ @gerdjaegar ;5 hari yang lalu
@Mr.predictions;Aku dibeliin sama papi ku di Singapura,buat main pubg 😂;5 hari yang lalu
@gaaganzz04;Udah nyicil, baru kekumpul 25rb kurang dikit lagi;5 hari yang lalu
@dirga_wn;Garis ijo : assalamualaikum;5 hari yang lalu
@muhammadjihad8301;2jm lagi nyampai gw.;5 hari yang lalu
@mangpro4629;Gg lu bang😂🔥;5 hari yang lalu
@ADIPUTRA-nm6rr;Beli seblak;5 hari yang lalu
@INDONESIALLSTARS;👍🏻👍🏻;5 hari yang lalu
@TnAllGms;50jt yakin;5 hari yang lalu
@rioridho4767;ALIASS??? 😂😅;5 hari yang lalu
@ahmadsarif7566;Gw nunggu yg lipet 5😂;5 hari yang lalu
@GhinTae;Otw beli creamy latte;5 hari yang lalu
@unbeaten5697;GACOORRRR WKWKWK 😂😂😂;5 hari yang lalu
@TSyahriR17;tim esia hidayah;5 hari yang lalu
@PranataNusa;Beli Itel maksudnya;5 hari yang lalu
@mbedonChannel;Langsung beli pertalite 2lt;5 hari yang lalu
@amirhidayat3674;"Alhamdulillah udah punya...














Techno 😂🤣";5 hari yang lalu
@Nakmama17;Esia hidayah nyimak;5 hari yang lalu
@AhmadLuthfiProfile;@caticature007  😭😭😭;5 hari yang lalu
@vedmarket;Otw😢;5 hari yang lalu
@andrelky3761;fix beli kouta dlu;5 hari yang lalu
@ekkodista;Langsung beli surya;5 hari yang lalu
@rasyhaikall1920;Aamiin;5 hari yang lalu
@sulaimanalfarizzie4046;Pake paylater belinya 😅;5 hari yang lalu
@Astaghfirullah.wa.atubu.ilaih.;Tapi bo'ong;5 hari yang lalu
@behmout;Mending raket PC🤪;5 hari yang lalu
@SOFIAN999able;Langsung gas;5 hari yang lalu
@rafifprima9697;Beli motor;5 hari yang lalu
@vidio-d1g;Kasih duit;5 hari yang lalu
@richatkinalakhasia8388;Santai kebo gua blum laku;5 hari yang lalu
@sabuuuuunch;aku bg;5 hari yang lalu
@doncarlo26;murah;5 hari yang lalu
@untukibu7267;mending beli mie ayam;5 hari yang lalu
@TheFlash009;Beli posternya saja biar tambah besar😅😅😅😅;5 hari yang lalu
@septianrukmana9535;Hanya orkay saja yg langsung beli tapi jika kaum dibawahnya yaaa tunggu beberapa tahun pasti turun harga;5 hari yang lalu
@fayshalhalvytastaftiyan99;Langsung cekot sopi😂;5 hari yang lalu
@sunandybala1356;Beli motor scoopy 2 😂;4 hari yang lalu
@PetrukRian;Alhamdulillah udah ke beli.;4 hari yang lalu
@yuutomix5343;Udh bg. Gw beli kopi;4 hari yang lalu
@cobareview10;Otww;4 hari yang lalu
@zezen-s2k;Langsung beli beli redmi 14c😂😂;4 hari yang lalu
@liochannel7736;titip 3 bosku...tak buat satpam perumahan q;4 hari yang lalu
@ryujinsama7;Beli iphone;4 hari yang lalu
@yahyaardi7425;Gue nih;4 hari yang lalu
@agastatv1924;Beli seblak;4 hari yang lalu
@prematursakti8118;Dari mesin ATM​@novanlonely.;4 hari yang lalu
@anasrafiuddin4299;Penasaran. Bergaris kyak samsung gak ya 🫣🗿🤔🤔 , dan harga layar dalemnya berapa duit ya 😂;4 hari yang lalu
@feeling_flat; @andreasyahrul69  akhirnya...udah kebeli meskipun harus nyicil 200rb/bulan tenor seumur hidup. 😭;4 hari yang lalu
@edmonsayet4748;GUA LANGSUNG BELI, Garem;4 hari yang lalu
@Azrellfvor;beli siomay 😋;4 hari yang lalu
@darobb;hadir;4 hari yang lalu
@setitikcahaya1987;Belum;4 hari yang lalu
@10jtxditonton1hariyanglalu;Gas, beli naspad;4 hari yang lalu
@ChachaNayuta;"Wkwkkwkwkwk 😂 gk bang doain aja mudah"" Han kapan waktu nya bsa kebeli yg lebih dri ini amin";4 hari yang lalu
@funsetiapsaat751;😂😂😂;4 hari yang lalu
@UOOgaming;Bubarkan tim ini;4 hari yang lalu
@Kreator008;Gua bang, 😂;4 hari yang lalu
@Exterminator_of_fools; @AhmadLuthfiProfile kwowkkwkw btul soalnya ga mampu mau beli Mate XT😹;4 hari yang lalu
@pudhinsaepudin;Duitnya dari mana Ngab;4 hari yang lalu
@yuliamargaretha6019;Nanti dlu bang 😂;4 hari yang lalu
@AsaYantama;beli infinix atau keluarganya;4 hari yang lalu
@MuhammadRizal-it5bf;Masih OTW beli🙆🏻‍♂️;4 hari yang lalu
@bangandri9918;"Preettt lah. . . Pda gaya doank di medsos wkwkwk
Asli'y boro2 mau beli wkwkwk";4 hari yang lalu
@agungsetiawan790;Mang eak?;4 hari yang lalu
@MuhammadFazri-pn1wi;Setelah ku beli,biasa aja;4 hari yang lalu
@winlianwen;Udh PO gw dpt diangka 52jt nih;4 hari yang lalu
@Zielexdy;Mending beli cewe bang 😂;4 hari yang lalu
@omaremoura1735;Djarum super kan?;4 hari yang lalu
@gt_jewellery;Beliin om hhe;4 hari yang lalu
@dirgawirawan9353;Punya duit emg;4 hari yang lalu
@j.a-v4h;dalam mimpi lu;4 hari yang lalu
@jilanjaisy4075;aja sendiri;4 hari yang lalu
@Daff_56;Pengen ikut tim ini tapi dompet nolak😢;4 hari yang lalu
@garsop27;Pertanyaan gua,LU MAMPU GA BOSS;4 hari yang lalu
@heriyanto-e5g;😌;4 hari yang lalu
@seeroj5462;Beli apa bro;4 hari yang lalu
@ruswandi.youtube;Prett;4 hari yang lalu
@peace2774;Gas mumpung ginjal teman ku masih ada;4 hari yang lalu
@imanueltangdilimban1062;Sok asik 😂😂😂;4 hari yang lalu
@Arhas1997;Gila sih, pas keluar beli langsung beli 10pcs;4 hari yang lalu
@PaijanKemplo;Beli cilok;4 hari yang lalu
@langitzulfikar7834;Seeeer;4 hari yang lalu
@Hjs1582;Beliin dong;4 hari yang lalu
@mochderi4683;Otw beli lahh lumayan buat hp kerja cocok banget tuh;4 hari yang lalu
@Fix.irg04;Langsung GELI;4 hari yang lalu
